"","X","LAT","LON","ZIPCODE"
"28121",28121,42.342,-83.218,"48228"
"28122",28122,42.342,-83.217,"48228"
"28123",28123,42.372,-83.014,"48213"
"28124",28124,42.343,-83.042,"48207"
"28125",28125,42.467,-83.01,"48089"
"28126",28126,42.324,-83.092,"48208"
"28127",28127,42.37,-83.216,"48227"
"28128",28128,42.299,-83.108,"48209"
"28129",28129,42.443,-83.152,"48221"
"28130",28130,42.37,-83.085,"48206"
"28131",28131,42.264,-83.136,"48218"
"28132",28132,42.409,-83.153,"48238"
"28133",28133,42.429,-83.211,"48235"
"28134",28134,42.401,-83.256,"48223"
"28135",28135,42.39,-83.076,"48202"
"28136",28136,42.396,-83.081,"48202"
"28137",28137,42.346,-83.108,"48208"
"28138",28138,42.39,-83.197,"48227"
"28139",28139,42.418,-83.175,"48235"
"28140",28140,42.338,-83.06,"48201"
"28141",28141,42.405,-83.255,"48219"
"28142",28142,42.435,-83.203,"48235"
"28143",28143,42.432,-83.187,"48235"
"28144",28144,42.392,-82.962,"48213"
"28145",28145,42.418,-83.062,"48234"
"28146",28146,42.363,-83.101,"48206"
"28147",28147,42.37,-82.971,"48214"
"28148",28148,42.422,-83.131,"48221"
"28149",28149,42.365,-83.031,"48207"
"28150",28150,42.392,-83.009,"48213"
"28151",28151,42.427,-83.167,"48221"
"28152",28152,42.435,-83.042,"48234"
"28153",28153,42.39,-82.945,"48224"
"28154",28154,42.395,-83.213,"48227"
"28155",28155,42.405,-83.18,"48235"
"28156",28156,42.34,-83.045,"48226"
"28157",28157,42.132,-83.18,"48138"
"28158",28158,42.374,-82.974,"48214"
"28159",28159,42.426,-83.209,"48235"
"28160",28160,42.426,-83.235,"48219"
"28161",28161,42.58,-90.023,"53541"
"28162",28162,42.383,-83.088,"48202"
"28163",28163,42.422,-83.246,"48219"
"28164",28164,42.346,-83.114,"48210"
"28165",28165,42.4,-83.193,"48227"
"28166",28166,42.393,-83.197,"48240"
"28167",28167,42.346,-83.019,"48207"
"28168",28168,42.374,-83.211,"48227"
"28169",28169,42.392,-83.11,"48238"
"28170",28170,42.433,-82.968,"48205"
"28171",28171,42.376,-83.128,"48238"
"28172",28172,42.443,-83.229,"48219"
"28173",28173,42.327,-83.125,"48210"
"28174",28174,42.377,-82.95,"48230"
"28175",28175,42.388,-83.003,"48213"
"28176",28176,42.334,-83.117,"48210"
"28177",28177,42.372,-83.012,"48213"
"28178",28178,42.372,-83.111,"48204"
"28179",28179,42.403,-82.929,"48224"
"28180",28180,42.368,-82.958,"48215"
"28181",28181,42.358,-83.121,"48204"
"28182",28182,42.363,-83.159,"48204"
"28183",28183,42.375,-83.141,"48204"
"28184",28184,42.438,-83.039,"48234"
"28185",28185,42.434,-83.154,"48221"
"28186",28186,42.421,-83.157,"48221"
"28187",28187,42.474,-83.168,"48237"
"28188",28188,42.405,-83.158,"48238"
"28189",28189,42.386,-83.206,"48227"
"28190",28190,42.434,-83.126,"48221"
"28191",28191,42.414,-83.004,"48205"
"28192",28192,42.336,-83.196,"48126"
"28193",28193,40.26,-76.811,"17111"
"28194",28194,42.43,-83.24,"48219;48152"
"28195",28195,42.336,-83.034,"48207"
"28196",28196,42.412,-83.076,"48212"
"28197",28197,42.42,-83.13,"48221"
"28198",28198,42.379,-82.994,"48214"
"28199",28199,42.324,-83.101,"48209"
"28200",28200,42.357,-83.138,"48204"
"28201",28201,42.433,-83.034,"48234"
"28202",28202,42.158,-83.561,"48191"
"28203",28203,42.363,-83.049,"48236"
"28204",28204,42.399,-83.21,"48227"
"28205",28205,42.43,-82.938,"48225"
"28206",28206,42.429,-83.17,"48235"
"28207",28207,42.404,-83.07,"48212"
"28208",28208,42.34,-83.208,"48228"
"28209",28209,42.412,-83.057,"48212"
"28210",28210,42.409,-83.147,"48238"
"28211",28211,42.442,-83.258,"48219"
"28212",28212,42.379,-83.103,"48206"
"28213",28213,42.392,-83.169,"48227"
"28214",28214,42.436,-83.043,"48234"
"28215",28215,42.415,-83.179,"48235"
"28216",28216,42.422,-83.269,"48219"
"28217",28217,42.366,-82.996,"48214"
"28218",28218,42.404,-83.02,"48234"
"28219",28219,42.429,-83.149,"48221"
"28220",28220,42.339,-83.212,"48228"
"28221",28221,42.362,-83.111,"48204"
"28222",28222,42.402,-82.98,"48213"
"28223",28223,42.428,-82.94,"48224"
"28224",28224,42.363,-82.993,"48214"
"28225",28225,42.433,-83.244,"48219"
"28226",28226,42.381,-83.25,"48223"
"28227",28227,42.431,-82.988,"48205"
"28228",28228,42.349,-83.144,"48210"
"28229",28229,42.366,-83.243,"48228"
"28230",28230,42.389,-83.194,"48227"
"28231",28231,42.44,-83.141,"48221"
"28232",28232,42.417,-83.226,"48219"
"28233",28233,42.409,-83.248,"48219"
"28234",28234,42.348,-83.027,"48207"
"28235",28235,42.388,-83.125,"48238"
"28236",28236,42.401,-82.957,"48224"
"28237",28237,42.426,-83.241,"48219"
"28238",28238,42.395,-83.254,"48219"
"28239",28239,42.436,-83.092,"48203"
"28240",28240,42.35,-83.199,"48228"
"28241",28241,42.431,-83.199,"48235;48219:48235"
"28242",28242,42.404,-82.962,"48224"
"28243",28243,42.409,-83.206,"48223"
"28244",28244,42.426,-83.11,"48203"
"28245",28245,42.359,-83.002,"48214"
"28246",28246,42.381,-82.964,"48215"
"28247",28247,42.409,-83.219,"48219"
"28248",28248,42.343,-83.012,"48207"
"28249",28249,42.409,-83.139,"48238"
"28250",28250,42.336,-83.228,"48228"
"28251",28251,42.372,-83.15,"48204"
"28252",28252,42.426,-83.238,"48219"
"28253",28253,42.436,-83.181,"48235"
"28254",28254,42.442,-83.182,"48235"
"28255",28255,42.371,-83.264,"48239"
"28256",28256,42.439,-83.202,"48235"
"28257",28257,42.363,-83.115,"48204"
"28258",28258,42.385,-83.164,"48227"
"28259",28259,42.433,-83.115,"48203"
"28260",28260,42.315,-83.11,"48238"
"28261",28261,42.435,-82.954,"48224"
"28262",28262,42.361,-83.09,"48208"
"28263",28263,42.421,-83.179,"48235"
"28264",28264,42.362,-83.205,"48228"
"28265",28265,42.364,-83.108,"48204"
"28266",28266,39.907,-75.194,"19145"
"28267",28267,42.418,-83.108,"48221"
"28268",28268,42.384,-83.211,"48227"
"28269",28269,42.409,-83.225,"48219"
"28270",28270,39.381,-77.661,"21758"
"28271",28271,39.381,-77.662,"1"
"28272",28272,42.446,-83.17,"48237"
"28273",28273,42.344,-83.145,"48210"
"28274",28274,42.433,-83.132,"48221"
"28275",28275,42.413,-82.968,"48213"
"28276",28276,42.445,-83.019,"48234"
"28277",28277,42.328,-83.038,"48243"
"28278",28278,42.392,-83.012,"48213"
"28279",28279,42.351,-83.087,"48208"
"28280",28280,42.411,-83.267,"48219"
"28281",28281,42.437,-83.218,"48219"
"28282",28282,42.443,-83.235,"48075"
"28283",28283,42.386,-83.187,"48227"
"28284",28284,42.428,-83.273,"48219"
"28285",28285,42.418,-83.194,"48235"
"28286",28286,42.348,-83.033,"48207"
"28287",28287,42.333,-83.094,"48208"
"28288",28288,42.367,-83.206,"48227"
"28289",28289,42.443,-83.035,"48234"
"28290",28290,42.439,-83.097,"48203"
"28291",28291,42.421,-83.115,"48203"
"28292",28292,42.423,-83.286,"48219"
"28293",28293,42.432,-83.199,"48235"
"28294",28294,42.411,-83.268,"48219"
"28295",28295,42.352,-83.113,"48210"
"28296",28296,42.418,-82.991,"48205"
"28297",28297,42.385,-83.166,"48227"
"28298",28298,42.353,-83.126,"48204"
"28299",28299,42.42,-83.195,"48235"
"28300",28300,42.362,-83.206,"48228"
"28301",28301,40.69,-73.418,"11701"
"28302",28302,40.691,-73.418,"11701"
"28303",28303,42.367,-83.216,"48228"
"28304",28304,42.404,-83.229,"48223"
"28305",28305,42.388,-83.147,"48238"
"28306",28306,42.418,-83.06,"48212"
"28307",28307,42.375,-82.994,"48214"
"28308",28308,42.411,-83.188,"48235"
"28309",28309,42.401,-83.204,"48227"
"28310",28310,42.411,-83.184,"48235"
"28311",28311,42.421,-83.252,"48219"
"28312",28312,42.37,-82.978,"48214"
"28313",28313,42.356,-83.082,"48208"
"28314",28314,42.367,-83.089,"48206"
"28315",28315,42.436,-83.045,"48234"
"28316",28316,42.339,-83.221,"48228"
"28317",28317,42.392,-83.085,"48202"
"28318",28318,42.375,-83.174,"48227"
"28319",28319,42.414,-82.975,"48224"
"28320",28320,42.436,-83.054,"48234"
"28321",28321,42.422,-83.151,"48221"
"28322",28322,42.411,-83.022,"48234"
"28323",28323,42.339,-83.102,"48208"
"28324",28324,42.415,-82.976,"48213"
"28325",28325,42.914,-74.198,"12010"
"28326",28326,42.407,-83.219,"48219"
"28327",28327,42.418,-83.079,"48212"
"28328",28328,42.271,-83.135,"48218"
"28329",28329,42.401,-82.965,"48224"
"28330",28330,42.436,-83.245,"48219"
"28331",28331,42.365,-83.156,"48204"
"28332",28332,42.394,-83.073,"48211"
"28333",28333,42.445,-83.067,"48234"
"28334",28334,42.358,-83.026,"48207"
"28335",28335,42.342,-83.196,"48126"
"28336",28336,42.421,-83.244,"48219"
"28337",28337,42.424,-83.285,"48219"
"28338",28338,42.371,-82.982,"48214"
"28339",28339,42.385,-83.172,"48227"
"28340",28340,42.109,-76.024,"13760"
"28341",28341,42.382,-83.084,"48206"
"28342",28342,42.399,-83.093,"48203"
"28343",28343,42.421,-83.259,"48219"
"28344",28344,42.46,-83.182,"48073"
"28345",28345,42.325,-83.126,"48210"
"28346",28346,42.426,-83.245,"48219"
"28347",28347,42.379,-82.96,"48215"
"28348",28348,42.447,-83.081,"48091"
"28349",28349,42.392,-83.074,"48211"
"28350",28350,42.417,-83.186,"48235"
"28351",28351,42.392,-83.025,"48213"
"28352",28352,42.375,-82.948,"48213"
"28353",28353,42.386,-83.188,"48227"
"28354",28354,42.387,-83.235,"48223"
"28355",28355,42.334,-83.139,"48210"
"28356",28356,42.429,-83.187,"48235"
"28357",28357,42.429,-83.18,"48235"
"28358",28358,42.41,-83.048,"48212"
"28359",28359,42.364,-83.027,"48207"
"28360",28360,42.41,-83.276,"48219"
"28361",28361,42.418,-83.247,"48219"
"28362",28362,42.397,-83.266,"48219"
"28363",28363,42.41,-83.258,"48219"
"28364",28364,42.387,-82.968,"48215"
"28365",28365,42.33,-83.156,"48210"
"28366",28366,42.358,-83.094,"48208"
"28367",28367,42.408,-83.186,"48223"
"28368",28368,42.372,-83.022,"48211"
"28369",28369,42.44,-83.042,"48234"
"28370",28370,42.368,-83.265,"48239"
"28371",28371,42.404,-83.211,"48235"
"28372",28372,42.367,-83.221,"48228"
"28373",28373,42.435,-83.268,"48219"
"28374",28374,42.363,-83.097,"48206"
"28375",28375,42.427,-83.221,"48219"
"28376",28376,42.361,-83.177,"48227"
"28377",28377,42.37,-83.192,"48227"
"28378",28378,42.352,-83.015,"48211"
"28379",28379,42.497,-83.252,"48076"
"28380",28380,42.373,-83.182,"48227"
"28381",28381,42.264,-83.156,"48217"
"28382",28382,42.425,-83.006,"48205"
"28383",28383,42.412,-83.127,"48221"
"28384",28384,42.369,-82.954,"48215"
"28385",28385,42.395,-83.126,"48238"
"28386",28386,42.449,-83.007,"48089"
"28387",28387,42.442,-82.954,"48205"
"28388",28388,42.445,-83.066,"48234"
"28389",28389,42.405,-83.186,"48235"
"28390",28390,42.363,-83.22,"48228"
"28391",28391,42.294,-83.154,"48217"
"28392",28392,42.324,-83.109,"48209"
"28393",28393,42.439,-83.088,"48203"
"28394",28394,42.366,-82.978,"48214"
"28395",28395,42.359,-83.146,"48204"
"28396",28396,42.374,-83.267,"48239"
"28397",28397,42.408,-83.187,"48223"
"28398",28398,42.421,-82.933,"48224"
"28399",28399,42.427,-83.165,"48221"
"28400",28400,42.357,-83.12,"48204"
"28401",28401,42.391,-83.045,"48211:48234"
"28402",28402,42.367,-83.215,"48227"
"28403",28403,42.407,-83.057,"48212"
"28404",28404,42.382,-83.201,"48223:48227"
"28405",28405,42.417,-82.915,"48236"
"28406",28406,42.436,-83.157,"48221"
"28407",28407,42.369,-82.986,"48213"
"28408",28408,42.348,-83.244,"48228"
"28409",28409,42.441,-83.265,"48219"
"28410",28410,42.382,-82.994,"48213"
"28411",28411,42.379,-82.987,"48213"
"28412",28412,42.582,-82.918,"48036"
"28413",28413,42.372,-83.073,"48202"
"28414",28414,42.612,-82.925,"48038"
"28415",28415,42.387,-83.128,"48238"
"28416",28416,41.481,-75.848,"18615"
"28417",28417,42.427,-83.07,"48234"
"28418",28418,42.293,-83.358,"48186"
"28419",28419,42.438,-82.959,"48205"
"28420",28420,42.425,-82.987,"48205"
"28421",28421,42.417,-83.111,"48203"
"28422",28422,42.685,-82.892,"48042"
"28423",28423,42.375,-82.954,"48213"
"28424",28424,42.403,-82.936,"48224"
"28425",28425,42.423,-83.07,"48212"
"28426",28426,42.344,-83.215,"48239"
"28427",28427,42.407,-83.247,"48219"
"28428",28428,42.383,-83.183,"48227"
"28429",28429,42.38,-82.987,"48213"
"28430",28430,42.446,-83.134,"48221"
"28431",28431,42.42,-82.914,"48236"
"28432",28432,42.426,-82.956,"48224"
"28433",28433,42.447,-83.002,"48205"
"28434",28434,42.414,-83.075,"48212"
"28435",28435,42.429,-82.988,"48205"
"28436",28436,42.438,-83.139,"48221"
"28437",28437,42.384,-83.191,"48227"
"28438",28438,42.393,-83.171,"48227"
"28439",28439,42.385,-83.034,"48211"
"28440",28440,42.388,-83.082,"48203"
"28441",28441,42.401,-83.154,"48238"
"28442",28442,42.402,-82.918,"48224"
"28443",28443,42.386,-83.191,"48227"
"28444",28444,42.411,-82.952,"48224"
"28445",28445,42.37,-83.09,"48206"
"28446",28446,42.443,-83.268,"48219"
"28447",28447,42.42,-83.215,"48235"
"28448",28448,42.289,-83.162,"48217"
"28449",28449,42.339,-83.069,"48216"
"28450",28450,42.346,-83.015,"48214"
"28451",28451,42.336,-83.152,"48210"
"28452",28452,42.477,-83.343,"48336"
"28453",28453,42.42,-83.255,"48219"
"28454",28454,42.296,-83.109,"48209"
"28455",28455,42.424,-83.14,"48221"
"28456",28456,42.412,-82.97,"48213"
"28457",28457,42.349,-83.083,"48206"
"28458",28458,42.382,-83.102,"48206"
"28459",28459,42.384,-82.999,"48213"
"28460",28460,42.39,-83.089,"48206"
"28461",28461,42.423,-83.136,"48221"
"28462",28462,42.342,-83.214,"48228"
"28463",28463,42.403,-82.988,"48213"
"28464",28464,42.347,-83.019,"48207"
"28465",28465,42.383,-83.157,"48238"
"28466",28466,42.294,-83.122,"48209"
"28467",28467,42.362,-83.163,"48204"
"28468",28468,42.273,-83.153,"48217"
"28469",28469,42.307,-83.103,"48209"
"28470",28470,42.372,-82.945,"48215"
"28471",28471,42.431,-83.219,"48235"
"28472",28472,42.409,-83.145,"48221"
"28473",28473,42.346,-83.106,"48208"
"28474",28474,42.416,-83.075,"48212"
"28475",28475,42.354,-83.126,"48204"
"28476",28476,42.421,-83.178,"48235"
"28477",28477,42.406,-83.184,"48235"
"28478",28478,40.439,-75.437,"18951"
"28479",28479,42.382,-83.114,"48206"
"28480",28480,42.373,-82.955,"48215"
"28481",28481,42.369,-83.237,"48228"
"28482",28482,42.426,-83.215,"48235"
"28483",28483,42.363,-83.091,"48206"
"28484",28484,42.447,-82.971,"48205"
"28485",28485,42.358,-83.041,"48207"
"28486",28486,42.345,-83.101,"48239"
"28487",28487,42.402,-83.149,"48238"
"28488",28488,42.364,-83.052,"48211"
"28489",28489,42.012,-83.298,"48166"
"28490",28490,42.333,-83.097,"48208"
"28491",28491,42.399,-83.015,"48213"
"28492",28492,42.391,-83.08,"48203"
"28493",28493,42.43,-83.084,"48203"
"28494",28494,42.363,-83.158,"48221"
"28495",28495,42.306,-83.119,"48209"
"28496",28496,42.368,-83.263,"48239"
"28497",28497,42.376,-82.969,"48230"
"28498",28498,42.394,-83.183,"48227"
"28499",28499,42.383,-82.991,"48213"
"28500",28500,42.445,-83.003,"48205"
"28501",28501,42.369,-83.115,"48206"
"28502",28502,42.162,-83.243,"48183"
"28503",28503,42.386,-83.095,"48203"
"28504",28504,42.434,-83.042,"48234"
"28505",28505,42.396,-83.014,"48213"
"28506",28506,42.41,-82.996,"48213"
"28507",28507,42.433,-83.128,"48203"
"28508",28508,42.36,-83.211,"48228"
"28509",28509,42.362,-83.173,"48227"
"28510",28510,42.258,-83.163,"48229"
"28511",28511,42.358,-83.013,"48211"
"28512",28512,42.367,-83.011,"48213"
"28513",28513,42.366,-83.244,"48228"
"28514",28514,42.386,-83.214,"48227"
"28515",28515,42.384,-83.225,"48223"
"28516",28516,42.325,-83.051,"48226"
"28517",28517,42.314,-83.111,"48209"
"28518",28518,42.4,-83.165,"48238"
"28519",28519,42.429,-83.282,"48152"
"28520",28520,42.395,-83.227,"48223"
"28521",28521,42.396,-83.204,"48227"
"28522",28522,42.404,-83.23,"48223"
"28523",28523,42.437,-83.088,"48203"
"28524",28524,42.35,-83.062,"48201"
"28525",28525,42.409,-83.128,"48238"
"28526",28526,42.328,-83.067,"48216"
"28527",28527,42.367,-83.214,"48227"
"28528",28528,42.337,-83.119,"48210"
"28529",28529,42.285,-83.145,"48217"
"28530",28530,42.374,-83.135,"48204"
"28531",28531,42.426,-82.927,"48225"
"28532",28532,42.367,-83.208,"48227"
"28533",28533,42.48,-83.241,"48025"
"28534",28534,42.395,-82.989,"48225"
"28535",28535,42.429,-83.224,"48219"
"28536",28536,42.443,-83.211,"48235"
"28537",28537,42.373,-83.104,"48206"
"28538",28538,42.32,-83.101,"48209"
"28539",28539,42.328,-83.124,"48210"
"28540",28540,42.373,-83.242,"48223"
"28541",28541,42.345,-83.034,"48207"
"28542",28542,42.348,-83.008,"48207"
"28543",28543,42.36,-82.972,"48214"
"28544",28544,42.386,-83.2,"48227"
"28545",28545,42.431,-82.948,"48224"
"28546",28546,42.436,-83.164,"48221"
"28547",28547,42.427,-83.18,"48235"
"28548",28548,42.418,-83.183,"48235"
"28549",28549,42.418,-83.119,"48221"
"28550",28550,42.375,-83.208,"48227"
"28551",28551,42.434,-82.981,"48205"
"28552",28552,42.418,-83.285,"48219"
"28553",28553,42.436,-83.138,"48221"
"28554",28554,42.409,-82.998,"48213"
"28555",28555,42.339,-83.236,"48228"
"28556",28556,42.407,-83.06,"48212"
"28557",28557,42.407,-83.061,"48212"
"28558",28558,42.401,-82.99,"48213"
"28559",28559,42.323,-83.068,"48216"
"28560",28560,42.342,-83.232,"48228"
"28561",28561,42.364,-83.035,"48207"
"28562",28562,42.404,-82.926,"48224"
"28563",28563,42.366,-83.263,"48239"
"28564",28564,42.389,-83.018,"48213"
"28565",28565,42.363,-83.155,"48204"
"28566",28566,42.367,-83.21,"48227"
"28567",28567,42.326,-83.113,"48210"
"28568",28568,42.278,-83.147,"48217"
"28569",28569,42.422,-82.947,"48224"
"28570",28570,42.403,-83.236,"48223"
"28571",28571,42.349,-83.142,"48210"
"28572",28572,42.377,-83.125,"48206"
"28573",28573,42.389,-83.225,"48223"
"28574",28574,42.447,-83.02,"48234"
"28575",28575,42.358,-83.21,"48228"
"28576",28576,42.391,-83.226,"48223"
"28577",28577,42.321,-83.088,"48216"
"28578",28578,42.424,-83.211,"48235"
"28579",28579,42.258,-83.14,"48229"
"28580",28580,42.421,-83.18,"48227"
"28581",28581,42.434,-83.255,"48219"
"28582",28582,42.436,-83.276,"48219"
"28583",28583,42.443,-82.947,"48205"
"28584",28584,42.423,-83.007,"48234"
"28585",28585,42.394,-83.021,"48213"
"28586",28586,42.441,-83.178,"48235"
"28587",28587,42.351,-83.025,"48207"
"28588",28588,42.369,-83.229,"48228"
"28589",28589,42.429,-83.135,"48221"
"28590",28590,42.426,-83.234,"48219"
"28591",28591,42.394,-83.114,"48238"
"28592",28592,42.376,-83.22,"48228"
"28593",28593,42.422,-83.224,"48219"
"28594",28594,42.364,-83.351,"48150"
"28595",28595,42.397,-83.202,"48227"
"28596",28596,42.428,-82.944,"48224"
"28597",28597,42.423,-83.101,"48203"
"28598",28598,42.395,-83.162,"48227"
"28599",28599,42.362,-83.18,"48227"
"28600",28600,42.417,-83.22,"48219"
"28601",28601,42.342,-83.027,"48207"
"28602",28602,42.393,-83.174,"48227"
"28603",28603,42.349,-83.024,"48207"
"28604",28604,42.349,-83.023,"48207"
"28605",28605,42.365,-83.038,"48211"
"28606",28606,42.356,-83.02,"48207"
"28607",28607,42.379,-83.249,"48223"
"28608",28608,42.431,-83.095,"48203"
"28609",28609,42.339,-83.218,"48228"
"28610",28610,42.366,-83.22,"48228"
"28611",28611,42.348,-83.072,"48201"
"28612",28612,42.415,-83.265,"48219"
"28613",28613,42.37,-82.951,"48215"
"28614",28614,42.365,-82.958,"48215"
"28615",28615,42.415,-83.025,"48234"
"28616",28616,42.425,-83.152,"48221"
"28617",28617,42.411,-83.003,"48205"
"28618",28618,42.407,-83.216,"48227"
"28619",28619,42.383,-83.256,"48223"
"28620",28620,42.416,-83.031,"48212"
"28621",28621,42.447,-83.035,"48234"
"28622",28622,42.383,-82.981,"48214"
"28623",28623,42.385,-83.137,"48238"
"28624",28624,42.398,-83.136,"48238"
"28625",28625,42.345,-83.029,"48207"
"28626",28626,42.412,-83.129,"48221"
"28627",28627,42.371,-83.226,"48228"
"28628",28628,42.369,-83.015,"48214"
"28629",28629,42.427,-83.092,"48203"
"28630",28630,42.31,-83.121,"48209"
"28631",28631,42.411,-83.068,"48212"
"28632",28632,42.39,-82.941,"48224"
"28633",28633,42.365,-82.981,"48213"
"28634",28634,42.371,-83.122,"48204"
"28635",28635,42.361,-83.178,"48227"
"28636",28636,42.362,-83.137,"48204"
"28637",28637,42.377,-83.099,"48206"
"28638",28638,42.389,-82.972,"48215"
"28639",28639,42.338,-83.072,"48216"
"28640",28640,42.359,-82.989,"48214"
"28641",28641,42.436,-83.173,"48235"
"28642",28642,42.358,-82.999,"48214"
"28643",28643,42.342,-83.112,"48210"
"28644",28644,42.378,-83.236,"48228"
"28645",28645,42.378,-83.235,"48228"
"28646",28646,42.416,-83.032,"48212"
"28647",28647,42.294,-83.134,"48209"
"28648",28648,42.396,-82.961,"48215"
"28649",28649,42.394,-82.947,"48224"
"28650",28650,42.43,-82.999,"48205"
"28651",28651,42.367,-83.205,"48227"
"28652",28652,42.387,-82.946,"48224"
"28653",28653,42.357,-83.206,"48228"
"28654",28654,42.386,-83.457,"48170"
"28655",28655,42.351,-83.054,"48202"
"28656",28656,42.384,-83.179,"48227"
"28657",28657,42.294,-83.13,"48209"
"28658",28658,42.376,-83.067,"48202"
"28659",28659,42.38,-83.183,"48227"
"28660",28660,42.435,-83.279,"48219"
"28661",28661,42.351,-83.19,"48228"
"28662",28662,42.375,-83.173,"48227"
"28663",28663,42.34,-83.059,"48201"
"28664",28664,42.347,-83.256,"48127"
"28665",28665,42.398,-83.202,"48235"
"28666",28666,42.397,-83.136,"48238"
"28667",28667,42.439,-83.051,"48234"
"28668",28668,42.421,-83.225,"48219"
"28669",28669,42.346,-83.228,"48228"
"28670",28670,42.447,-83.004,"48205"
"28671",28671,42.425,-83.285,"48219"
"28672",28672,42.387,-82.969,"48215"
"28673",28673,42.308,-83.134,"48209"
"28674",28674,42.406,-82.994,"48213"
"28675",28675,42.394,-83.026,"48213"
"28676",28676,42.398,-82.935,"48224"
"28677",28677,42.359,-82.983,"48214"
"28678",28678,42.332,-83.454,"48187"
"28679",28679,42.413,-83.037,"48234"
"28680",28680,42.303,-83.119,"48209"
"28681",28681,42.332,-83.228,"48228"
"28682",28682,42.388,-82.99,"48213"
"28683",28683,42.447,-82.947,"48205"
"28684",28684,42.435,-83.209,"48235"
"28685",28685,42.436,-83.106,"48203"
"28686",28686,42.408,-82.935,"48224"
"28687",28687,42.384,-82.946,"48224"
"28688",28688,42.422,-83.284,"48219"
"28689",28689,42.41,-83.193,"48235"
"28690",28690,42.275,-83.149,"48217"
"28691",28691,42.447,-82.949,"48205"
"28692",28692,42.328,-83.434,"48187"
"28693",28693,42.338,-83.09,"48208"
"28694",28694,42.445,-83.123,"48220"
"28695",28695,42.363,-83.095,"48206"
"28696",28696,42.384,-83.257,"48223"
"28697",28697,42.379,-83.168,"48227"
"28698",28698,42.369,-83.225,"48228"
"28699",28699,42.371,-82.956,"48215"
"28700",28700,42.334,-83.039,"48226"
"28701",28701,42.411,-82.959,"48213"
"28702",28702,42.379,-83.268,"48223"
"28703",28703,42.43,-83.073,"48234"
"28704",28704,42.336,-83.221,"48228"
"28705",28705,42.339,-82.968,"48207"
"28706",28706,42.368,-82.957,"48215"
"28707",28707,42.333,-83.125,"48210"
"28708",28708,42.372,-83.19,"48227"
"28709",28709,42.411,-83.236,"48219"
"28710",28710,42.435,-83.149,"48221"
"28711",28711,42.431,-83.094,"48203"
"28712",28712,42.407,-83.087,"48203"
"28713",28713,42.393,-82.968,"48205"
"28714",28714,42.41,-83.196,"48235"
"28715",28715,42.366,-83.222,"48228"
"28716",28716,42.394,-82.906,"48230"
"28717",28717,42.383,-83.242,"48223"
"28718",28718,42.351,-83.071,"48201"
"28719",28719,42.656,-83.331,"48343"
"28720",28720,42.374,-83.073,"48202"
"28721",28721,42.388,-83.075,"48202"
"28722",28722,42.422,-83.194,"48235"
"28723",28723,42.417,-83.197,"48235"
"28724",28724,42.352,-83.205,"48228"
"28725",28725,42.366,-83.06,"48202"
"28726",28726,42.432,-82.964,"48205"
"28727",28727,42.369,-82.995,"48214"
"28728",28728,42.402,-83.001,"48213"
"28729",28729,42.389,-83.21,"48227"
"28730",28730,42.354,-83.171,"48228"
"28731",28731,42.427,-83.1,"48203"
"28732",28732,42.371,-83.17,"48227"
"28733",28733,42.357,-83.231,"48228"
"28734",28734,42.41,-82.914,"48236"
"28735",28735,42.366,-82.982,"48214"
"28736",28736,42.309,-83.098,"48209"
"28737",28737,42.42,-83.065,"48212"
"28738",28738,42.414,-83.045,"48212"
"28739",28739,42.405,-83.26,"48223"
"28740",28740,42.354,-83.112,"48210"
"28741",28741,42.406,-83.086,"48203"
"28742",28742,42.368,-83.108,"48204"
"28743",28743,42.378,-82.978,"48214"
"28744",28744,42.405,-83.055,"48212"
"28745",28745,42.353,-83.048,"48207"
"28746",28746,42.374,-83.069,"48202"
"28747",28747,42.469,-83.205,"48075"
"28748",28748,42.363,-83.226,"48228"
"28749",28749,42.435,-83.129,"48203"
"28750",28750,42.384,-82.99,"48213"
"28751",28751,42.341,-83.019,"48207"
"28752",28752,42.407,-83.265,"48219"
"28753",28753,42.311,-83.095,"48209"
"28754",28754,42.342,-83.215,"48228"
"28755",28755,42.368,-82.983,"48214"
"28756",28756,42.395,-83.25,"48223"
"28757",28757,42.362,-83.204,"48228"
"28758",28758,42.388,-83.246,"48223"
"28759",28759,42.357,-83.01,"48207:48211"
"28760",28760,42.285,-83.162,"48124"
"28761",28761,42.36,-83.014,"48211"
"28762",28762,42.359,-83.229,"48228"
"28763",28763,42.391,-83.157,"48238"
"28764",28764,42.444,-83.252,"48025:48219"
"28765",28765,42.442,-83.273,"48033"
"28766",28766,42.372,-83.175,"48227"
"28767",28767,42.417,-83.121,"48221"
"28768",28768,42.411,-83.048,"48212"
"28769",28769,42.41,-82.927,"48224"
"28770",28770,42.359,-83.004,"48214"
"28771",28771,42.406,-82.955,"48224"
"28772",28772,42.296,-83.29,"48125"
"28773",28773,42.434,-83.123,"48203"
"28774",28774,42.397,-83.178,"48235"
"28775",28775,42.381,-83.24,"48223"
"28776",28776,42.372,-83.13,"48204"
"28777",28777,42.38,-82.95,"48215"
"28778",28778,42.416,-82.97,"48213"
"28779",28779,42.441,-83.27,"48219"
"28780",28780,42.339,-83.087,"48208"
"28781",28781,42.439,-83.167,"48221"
"28782",28782,42.369,-83.116,"48206"
"28783",28783,42.373,-83.144,"48204"
"28784",28784,42.363,-82.992,"48214"
